pl_name,hostname,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_telescope,disc_instrument,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,pl_imppar,pl_trandur,pl_ratror,st_spectype,st_teff,st_rad,st_mass,st_lum,st_logg,st_age,st_dens,rastr,ra,decstr,dec,sy_dist
RR Cae b,RR Cae,2,1,0,Eclipse Timing Variations,2012,2.15 m Jorge Sahade Telescope,VersArray 1300B CCD Camera,0,4343.50000000,5.300000,13.000,1.160,1334.88600,4.20000,3.340000,0.000000,,,0,,,,M,3904.00,0.19,0.44,-2.108,5.08,,31.76099,04h21m05.61s,65.2733756,-48d39m15.34s,-48.6542601,21.1916000
Ross 128 b,Ross 128,1,1,0,Radial Velocity,2017,3.6 m ESO Telescope,HARPS Spectrograph,0,9.86580000,0.049600,1.110,0.099,1.40000,0.00440,5.630000,0.116000,1.38,301,0,,,,M4,3192.00,0.20,0.17,-2.441,5.05,5.000,27.33385,11h47m45.02s,176.9376036,+00d47m57.44s,0.7992898,3.3745400
Ross 458 c,Ross 458,2,1,0,Imaging,2010,6.5 m Magellan I Baade Telescope,FIRE Spectrograph,0,,1100.000000,14.011,1.250,1906.98000,6.00000,3.810000,,,,0,,,,M2,3965.42,0.56,0.56,-1.298,4.68,0.500,4.40603,13h00m45.89s,195.1912147,+12d22m32.16s,12.3755996,11.5094000
Ross 508 b,Ross 508,1,1,0,Radial Velocity,2022,8.2 m Subaru Telescope,Infrared Doppler (IRD),0,10.77000000,0.053660,1.830,0.163,4.00000,0.01259,3.590000,0.330000,,,0,,,,M4.5 V,3071.00,0.21,0.18,-2.445,5.04,,26.50000,15h23m50.71s,230.9613022,+17d27m37.92s,17.4605347,11.2103000
SPECULOOS-3 b,SPECULOOS-3,1,1,0,Transit,2024,Multiple Telescopes,Multiple Instruments,0,0.71912603,0.007330,0.977,0.087,0.89400,0.00281,5.270000,,15.54,553,0,0.1240,0.4560000,0.07273,M6.5+/-0.5,2800.00,0.12,0.10,-3.078,5.27,6.600,77.11750,20h49m27.18s,312.3632611,+33d36m44.58s,33.6123832,
SR 12 AB c,SR 12 AB,2,1,0,Imaging,2010,1.4 m IRSF Telescope,SIRIUS Camera,0,,,12.300,1.100,4131.62000,13.00000,12.200000,,,,0,,,,,3828.93,1.10,,-0.628,,0.002,,16h27m19.50s,246.8312363,-24d41m40.81s,-24.6946687,112.3172158
SWEEPS-11 b,SWEEPS-11,1,1,0,Transit,2006,2.4 m Hubble Space Telescope,ACS Camera,0,1.79600000,0.030000,12.666,1.130,3082.82000,9.70000,8.340000,,,,0,,,,,,1.45,1.10,,,,,17h59m02.00s,269.7583333,-29d11m53.5s,-29.1981944,8500.0000000
SWEEPS-4 b,SWEEPS-4,1,1,0,Transit,2006,2.4 m Hubble Space Telescope,ACS Camera,0,4.20000000,0.055000,9.079,0.810,1207.70000,3.80000,8.870000,,,,0,,,,,,1.18,1.24,,,,,17h58m53.92s,269.7246667,-29d11m20.6s,-29.1890556,8500.0000000
TAP 26 b,TAP 26,1,1,0,Radial Velocity,2017,Multiple Telescopes,Multiple Instruments,0,10.79000000,0.096800,13.500,1.200,527.59780,1.66000,1.180000,,,,0,,,,,4620.00,1.17,1.04,-0.250,4.50,0.017,1.26737,04h18m51.71s,64.7154450,+17d23m16.38s,17.3878826,121.4020000
TCP J05074264+2447555 b,TCP J05074264+2447555,1,1,0,Microlensing,2018,Multiple Telescopes,Multiple Instruments,0,,0.940000,4.720,0.421,20.00000,0.06293,1.050000,,,,0,,,,,5805.00,1.42,0.59,0.317,4.15,,0.50685,05h07m42.72s,76.9280000,+24d47m56.26s,24.7989611,505.0000000
TIC 139270665 b,TIC 139270665,1,2,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,23.62400000,0.163000,7.230,0.645,147.15455,0.46300,2.130000,0.105000,40.30,703,0,0.1600,5.9400000,0.06519,G2,5844.00,1.02,1.04,0.032,4.44,3.400,1.39000,08h16m08.14s,124.0338967,+33d17m29.23s,33.2914532,189.8750000
TIC 139270665 c,TIC 139270665,1,2,0,Radial Velocity,2024,Automated Planet Finder Telescope,Levy Spectrograph,0,1010.00000000,2.000000,12.900,1.150,1554.18091,4.89000,3.980000,0.566000,0.21,200,0,310.0000,,,G2,5844.00,1.02,1.04,0.032,4.44,3.400,1.39000,08h16m08.14s,124.0338967,+33d17m29.23s,33.2914532,189.8750000
TIC 172900988 b,TIC 172900988 Aa,2,1,0,Transit,2021,0.1 m TESS Telescope,TESS CCD Array,0,200.45200000,0.902810,11.250,1.004,942.00000,2.96386,3.640000,0.027100,,,0,,,,F9,6050.00,1.38,1.24,0.671,4.25,3.100,0.18403,08h34m38.80s,128.6616644,+31d33m14.33s,31.5539793,250.9560000
TIC 237913194 b,TIC 237913194,1,1,0,Transit,2020,0.1 m TESS Telescope,TESS CCD Array,0,15.16886500,0.120700,12.520,1.117,617.22586,1.94200,1.847000,0.575000,83.39,974,0,0.9000,2.0633315,0.10310,G3,5788.00,1.09,1.03,0.078,4.38,5.700,1.07600,01h29m46.99s,22.4458116,-60d44m23.67s,-60.7399096,306.0630000
TIC 241249530 b,TIC 241249530,2,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,165.77190000,0.641000,13.294,1.186,1582.78547,4.98000,3.700000,0.941200,,,0,0.5810,,0.08730,,6166.00,1.40,1.27,0.408,4.23,3.200,0.74755,06h21m14.14s,95.3088995,+53d17m42.07s,53.2950203,324.4480000
TIC 257060897 b,TIC 257060897,1,1,0,Transit,2021,0.1 m TESS Telescope,TESS CCD Array,0,3.66002800,0.051000,16.701,1.490,212.94503,0.67000,0.250000,0.030000,1804.55,1762,0,0.4200,0.1940000,0.08410,,5988.00,1.82,1.32,0.610,3.93,3.470,0.31016,15h10m07.72s,227.5321527,+72d42m37.13s,72.7103128,505.7030000
TIC 279401253 b,TIC 279401253,1,2,0,Transit,2023,0.1 m TESS Telescope,TESS CCD Array,0,76.80000000,0.369000,11.209,1.000,1951.46642,6.14000,7.610000,0.448000,,,0,,,0.09400,,5951.00,1.06,1.13,0.097,4.44,1.200,1.04404,03h50m37.73s,57.6572277,-15d01m34.41s,-15.0262251,285.5840000
TIC 279401253 c,TIC 279401253,1,2,0,Transit,2023,Multiple Telescopes,Multiple Instruments,0,155.30000000,0.591000,12.600,1.120,2548.98382,8.02000,7.000000,0.254000,,,0,,,0.09700,,5951.00,1.06,1.13,0.097,4.44,1.200,1.04404,03h50m37.73s,57.6572277,-15d01m34.41s,-15.0262251,285.5840000
TIC 365102760 b,TIC 365102760,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,4.21285367,0.062200,6.210,0.554,19.20000,0.06041,4.370000,0.406000,,,0,0.7040,5.5200000,0.01760,,4900.00,3.13,1.17,0.707,3.52,6.300,0.05780,20h23m21.56s,305.8398236,+54d23m39.55s,54.3943194,555.5460000
TIC 393818343 b,TIC 393818343,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,16.24921000,0.129100,12.184,1.087,1379.37529,4.34000,4.220000,0.605800,2.28,806,0,0.1190,4.1506000,0.10295,,5756.00,1.09,1.08,0.067,4.40,3.800,1.19800,20h41m10.01s,310.2917002,+03d38m17.87s,3.6382967,93.7345000
TIC 46432937 b,TIC 46432937,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,1.44044527,0.020650,13.316,1.188,1017.05090,3.20000,2.370000,0.009000,,872,0,0.8250,1.1950000,0.23010,,3572.00,0.53,0.56,-1.385,4.74,7.400,5.34000,05h35m28.56s,83.8689794,-14d35m49.89s,-14.5971909,90.5369000
TIC 4672985 b,TIC 4672985,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,69.04800000,0.330000,11.500,1.026,4049.13391,12.74000,14.600000,0.018000,,517,0,0.9000,,0.08900,,5757.00,1.15,1.01,0.114,4.32,7.710,0.93900,02h33m52.96s,38.4706782,-10d39m26.58s,-10.6573827,253.3850000
TOI-1052 b,TOI-1052,1,2,0,Transit,2023,0.1 m TESS Telescope,TESS CCD Array,0,9.13970300,0.091030,2.870,0.256,16.90000,0.05317,3.930000,0.180000,246.00,1135,0,0.8080,3.0912936,0.01940,,6146.00,1.26,1.20,0.384,4.30,2.300,0.49401,22h30m02.47s,337.5102738,-75d38m47.62s,-75.6465606,129.8040000
TOI-1052 c,TOI-1052,1,2,0,Radial Velocity,2023,Multiple Telescopes,Multiple Instruments,0,35.80600000,0.226300,6.480,0.578,34.30000,0.10792,0.693000,0.237000,39.70,719,0,,,,,6146.00,1.26,1.20,0.384,4.30,2.300,0.49401,22h30m02.47s,337.5102738,-75d38m47.62s,-75.6465606,129.8040000
TOI-1062 b,TOI-1062,1,2,0,Transit,2021,0.1 m TESS Telescope,TESS CCD Array,0,4.11296000,0.052000,2.265,0.202,10.15000,0.03194,4.850000,0.177000,232.00,1077,0,0.8610,1.0800000,0.02340,G9 V,5328.00,0.84,0.94,-0.274,4.55,2.500,2.22000,02h32m29.03s,38.1209678,-78d01m25.26s,-78.0236828,82.1733000
TOI-1062 c,TOI-1062,1,2,0,Radial Velocity,2021,3.6 m ESO Telescope,HARPS Spectrograph,0,7.97200000,0.080000,3.100,0.276,9.78000,0.03077,1.800000,0.140000,95.00,859,0,,,,G9 V,5328.00,0.84,0.94,-0.274,4.55,2.500,2.22000,02h32m29.03s,38.1209678,-78d01m25.26s,-78.0236828,82.1733000
TOI-1064 b,TOI-1064,1,2,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,6.44386800,0.061520,2.587,0.231,13.50000,0.04248,4.300620,0.047000,62.90,784,0,0.7280,1.9800000,0.03267,,4734.00,0.73,0.75,-0.623,4.60,9.400,2.70687,19h44m00.94s,296.0039349,-47d33m43.31s,-47.5620305,68.0726000
TOI-1064 c,TOI-1064,1,2,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,12.22657400,0.094290,2.651,0.237,2.50000,0.00787,0.771906,0.088000,26.80,634,0,0.7530,2.3700000,0.03347,,4734.00,0.73,0.75,-0.623,4.60,9.400,2.70687,19h44m00.94s,296.0039349,-47d33m43.31s,-47.5620305,68.0726000
TOI-1075 b,TOI-1075,1,1,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,0.60473280,0.011590,1.791,0.160,9.95000,0.03131,9.320000,0.000000,509.20,1323,0,0.4000,1.0403847,0.02820,K9 V/M0 V,3875.00,0.58,0.60,-1.144,4.69,6.000,3.73000,20h39m53.09s,309.9712091,-65d26m58.92s,-65.4496994,61.4592000
TOI-1107 b,TOI-1107,1,1,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,4.07823870,0.056100,14.572,1.300,1064.72516,3.35000,1.890000,0.025000,532.00,1728,0,0.1540,4.8475616,0.07379,F6 V,6311.00,1.81,1.35,0.671,4.05,2.600,0.33700,10h22m25.89s,155.6078632,-82d13m07.93s,-82.2188693,281.3140000
TOI-1130 b,TOI-1130,1,2,0,Transit,2020,0.1 m TESS Telescope,TESS CCD Array,0,4.07455400,0.045300,3.660,0.327,19.80000,0.06230,2.230000,0.052162,78.10,825,1,-0.5180,1.8373729,0.04800,K6-K7,4360.00,0.70,0.74,-0.854,4.55,5.400,3.10162,19h05m30.24s,286.3760037,-41d26m15.50s,-41.4376399,58.2609000
TOI-1130 c,TOI-1130,1,2,0,Transit,2020,0.1 m TESS Telescope,TESS CCD Array,0,8.35018980,0.073100,13.000,1.160,336.00000,1.05717,0.827042,0.039800,30.00,650,1,-0.9410,2.0200000,0.17100,K6-K7,4360.00,0.70,0.74,-0.854,4.55,5.400,3.10162,19h05m30.24s,286.3760037,-41d26m15.50s,-41.4376399,58.2609000
TOI-1135 b,TOI-1135,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,8.02772830,0.082337,9.341,0.832,51.42000,0.16200,0.410000,0.000000,254.89,1074,0,0.0070,4.3390000,0.07440,G0,5962.70,1.15,1.16,0.231,4.38,0.562,1.05917,12h53m35.13s,193.3963704,+85d07m46.18s,85.1294952,114.0480000
TOI-1136 b,TOI-1136,1,6,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,4.17270000,0.051060,1.900,0.170,3.50000,0.01101,2.800000,0.027000,,1216,1,0.7050,2.0700000,0.01800,,5770.00,0.97,1.02,-0.027,4.47,0.700,1.56491,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.5362000
TOI-1136 c,TOI-1136,1,6,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,6.25740000,0.066900,2.879,0.257,6.32000,0.01988,1.450000,0.110000,232.39,1062,1,0.1500,3.4880319,0.02725,,5770.00,0.97,1.02,-0.027,4.47,0.700,1.56491,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.5362000
TOI-1136 d,TOI-1136,1,6,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,12.51990000,0.106200,4.627,0.413,8.35000,0.02627,1.810000,0.042000,626.36,843,1,0.2400,4.1313918,0.04379,,5770.00,0.97,1.02,-0.027,4.47,0.700,1.56491,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.5362000
TOI-1136 e,TOI-1136,1,6,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,18.80100000,0.140000,2.639,0.235,6.07000,0.01910,1.810000,0.042500,48.45,737,1,0.3700,4.4632032,0.02497,,5770.00,0.97,1.02,-0.027,4.47,0.700,1.56491,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.5362000
TOI-1136 f,TOI-1136,1,6,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,26.32100000,0.174000,3.736,0.333,9.70000,0.03052,0.890000,0.001000,26.43,658,1,0.4200,5.1779232,0.03578,,5770.00,0.97,1.02,-0.027,4.47,0.700,1.56491,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.5362000
TOI-1136 g,TOI-1136,1,6,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,39.54500000,0.229000,2.530,0.226,5.60000,0.01762,1.900000,0.040000,,574,1,0.3100,5.8000000,0.02390,,5770.00,0.97,1.02,-0.027,4.47,0.700,1.56491,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.5362000
TOI-1173 b,TOI-1173,2,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,7.06466000,0.069600,9.190,0.820,27.40000,0.08621,0.195000,0.023000,132.00,868,0,0.7710,2.5860000,0.09000,G9,5350.00,0.93,0.91,-0.169,4.45,8.700,1.61310,13h10m43.94s,197.6830975,+70d46m04.84s,70.7680117,132.3530000
TOI-1174 b,TOI-1174,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,8.95345800,0.080000,2.506,0.224,32.00000,0.10068,11.000000,0.000000,45.56,714,0,0.3825,3.0032222,0.02928,,5158.00,0.78,0.84,-0.403,4.57,2.700,2.43670,13h56m52.12s,209.2171751,+68d37m05.56s,68.6182106,94.6375000
TOI-1180 b,TOI-1180,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,9.68675300,0.082000,3.036,0.271,10.00000,0.03146,1.930000,0.000000,59.01,638,0,0.4946,2.7607843,0.03749,,4804.00,0.74,0.78,-0.577,4.59,5.000,2.66080,14h18m13.39s,214.5557741,+82d11m37.55s,82.1937642,72.0238000
TOI-1181 b,TOI-1181,1,1,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,2.10318900,0.036400,17.026,1.519,374.71969,1.17900,0.490000,0.011000,3297.30,1942,0,0.3292,4.1218716,0.07947,F9 IV,6054.00,1.96,1.47,0.642,4.02,2.700,0.31200,19h48m51.80s,297.2158166,+64d21m15.66s,64.3543506,302.8190000
TOI-1184 b,TOI-1184,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,5.74843200,0.056000,2.410,0.215,6.80000,0.02140,2.630000,0.000000,24.33,715,0,0.6905,1.8813082,0.03169,,4617.00,0.70,0.73,-0.701,4.61,5.300,3.00260,18h08m49.08s,272.2045196,+60d40m43.62s,60.6787845,58.5946000
TOI-1194 b,TOI-1194,1,1,0,Transit,2023,0.1 m TESS Telescope,TESS CCD Array,0,2.31064460,0.034000,8.717,0.778,120.00000,0.37756,0.990000,0.000000,203.69,1264,0,0.8288,1.6276453,0.08318,,5394.00,0.96,0.98,-0.151,4.46,4.900,1.54870,11h11m17.16s,167.8214811,+69d57m53.19s,69.9647749,149.6670000
TOI-1199 b,TOI-1199,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,3.67146300,0.049880,10.514,0.938,75.96099,0.23900,0.358000,0.030000,324.11,1486,0,0.8490,2.1490000,0.06630,,5710.00,1.45,1.23,0.304,4.19,4.200,0.38551,11h07m31.36s,166.8806581,+61d21m09.26s,61.3525723,248.4270000
TOI-1201 b,TOI-1201,2,1,0,Transit,2021,0.1 m TESS Telescope,TESS CCD Array,0,2.49198630,0.028700,2.415,0.215,6.28000,0.01976,2.450000,0.000000,40.60,703,0,0.4040,1.7470000,0.04383,M2.0 V,3476.00,0.51,0.51,-1.469,4.80,,5.50000,02h48m59.45s,42.2476999,-14d32m14.22s,-14.5372835,37.8871000
TOI-122 b,TOI-122,1,1,0,Transit,2020,0.1 m TESS Telescope,TESS CCD Array,0,5.07803000,0.039200,2.720,0.243,7.85000,0.02470,2.140000,0.000000,8.80,471,0,0.7200,1.2100353,0.07500,M3 V,3403.00,0.33,0.31,-1.854,4.88,2.000,12.80000,22h11m47.58s,332.9482355,-58d56m45.91s,-58.9460850,62.1180000
TOI-1221 b,TOI-1221,1,1,0,Transit,2023,0.1 m TESS Telescope,TESS CCD Array,0,91.68278000,0.387000,2.910,0.260,1112.39942,3.50000,,0.210000,6.06,440,1,0.2500,8.1200000,0.02679,,5592.00,1.03,0.93,-0.017,4.38,10.000,1.32000,07h11m41.05s,107.9210254,-65d30m31.88s,-65.5088568,138.4110000
TOI-1224 b,TOI-1224,1,2,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,4.17827450,0.035500,2.104,0.188,5.08000,0.01600,3.000000,,13.93,541,0,0.2700,1.6759040,0.04780,,3326.00,0.40,0.40,-1.697,4.89,0.210,6.85176,02h28m47.48s,37.1978356,-80d53m56.78s,-80.8991053,37.3312000
TOI-1224 c,TOI-1224,1,2,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,17.94546600,,2.884,0.257,8.67000,0.02730,1.990000,0.000000,2.00,303,1,0.4870,3.0740072,0.06500,,3326.00,0.40,0.40,-1.697,4.89,0.210,6.85176,02h28m47.48s,37.1978356,-80d53m56.78s,-80.8991053,37.3312000
TOI-1227 b,TOI-1227,1,1,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,27.36397000,0.088600,9.572,0.854,66.50000,0.20900,0.417000,,3.21,244,0,0.8490,4.8310000,0.15680,M4.5V-M5V,3072.00,0.56,0.17,-2.600,4.44,0.011,1.32524,12h27m04.17s,186.7673635,-72d27m06.66s,-72.4518501,100.6410000
TOI-1231 b,TOI-1231,1,1,0,Transit,2021,0.1 m TESS Telescope,TESS CCD Array,0,24.24558600,0.128800,3.650,0.326,15.40000,0.04845,1.740000,0.087000,1.93,330,0,0.2700,3.2400000,0.07010,M3 V,3553.00,0.48,0.49,-1.487,4.77,,6.31000,10h26m59.34s,156.7472600,-52d28m04.34s,-52.4678724,27.6227000
TOI-1235 b,TOI-1235,1,1,0,Transit,2020,0.1 m TESS Telescope,TESS CCD Array,0,3.44471400,0.038450,1.690,0.151,6.69000,0.02105,7.250000,0.049000,60.30,775,0,0.2500,2.0940000,0.02508,M0.5 V,3997.00,0.62,0.63,-1.054,4.64,5.300,3.74000,10h08m52.38s,152.2182549,+69d16m35.83s,69.2766204,39.6345000
TOI-1244 b,TOI-1244,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,6.40030000,0.061000,2.376,0.212,6.60000,0.02077,2.660000,0.000000,56.44,715,0,0.4548,2.2238098,0.03013,,4722.00,0.72,0.75,-0.629,4.60,5.900,2.78000,17h05m07.09s,256.2795590,+69d31m08.73s,69.5190930,102.5510000
TOI-1246 b,TOI-1246,1,4,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,4.30744000,0.049000,3.010,0.269,8.10000,0.02549,1.630000,,196.00,955,0,0.4900,2.3379196,0.03100,K V,5151.00,0.86,0.87,-0.316,4.40,6.300,1.91820,16h44m27.81s,251.1158702,+70d25m47.97s,70.4299917,169.4220000
TOI-1246 c,TOI-1246,1,4,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,5.90413700,0.061000,2.451,0.219,9.10000,0.02863,3.390000,0.000000,129.00,862,0,0.3640,2.8928243,0.02598,K V,5213.00,0.86,0.89,-0.301,4.51,6.300,1.91820,16h44m27.81s,251.1158702,+70d25m47.97s,70.4299917,169.4220000
TOI-1246 d,TOI-1246,1,4,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,18.65487400,0.132000,3.431,0.306,5.40000,0.01699,0.730000,0.000000,28.00,588,1,0.4252,3.9484217,0.03637,K V,5213.00,0.86,0.89,-0.301,4.51,6.300,1.91820,16h44m27.81s,251.1158702,+70d25m47.97s,70.4299917,169.4220000
TOI-1246 e,TOI-1246,1,4,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,37.92548000,0.212000,3.514,0.314,14.50000,0.04562,1.830000,0.000000,11.00,464,1,0.5656,3.5440768,0.03725,K V,5213.00,0.86,0.89,-0.301,4.51,6.300,1.91820,16h44m27.81s,251.1158702,+70d25m47.97s,70.4299917,169.4220000
TOI-1248 b,TOI-1248,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,4.36015610,0.051000,6.808,0.607,27.40000,0.08621,0.470000,0.000000,202.07,952,0,0.5958,2.3141338,0.07187,,5205.00,0.87,0.90,-0.300,4.52,5.500,1.93090,17h16m05.66s,259.0235918,+63d06m20.19s,63.1056072,168.7350000
TOI-1249 b,TOI-1249,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,13.07915100,0.109000,3.271,0.292,11.90000,0.03744,1.840000,0.000000,48.61,727,0,0.6355,3.1451019,0.03065,,5497.00,0.98,1.01,-0.101,4.46,4.000,1.49980,13h22m14.78s,200.5615762,+66d18m30.72s,66.3085331,139.4900000
TOI-125 b,TOI-125,1,3,0,Transit,2019,0.1 m TESS Telescope,TESS CCD Array,0,4.65382000,0.051860,2.726,0.243,9.50000,0.02989,2.570000,0.194000,185.00,1037,0,0.2700,2.9616000,0.02950,K0 V,5320.00,0.85,0.86,-0.285,4.52,6.800,1.99000,01h34m22.42s,23.5934253,-66d40m34.86s,-66.6763495,111.0590000
TOI-125 c,TOI-125,1,3,0,Transit,2019,0.1 m TESS Telescope,TESS CCD Array,0,9.15059000,0.081400,2.759,0.246,6.63000,0.02086,1.730000,0.066000,77.59,828,0,0.5220,2.9544000,0.02985,K0 V,5320.00,0.85,0.86,-0.285,4.52,6.800,1.99000,01h34m22.42s,23.5934253,-66d40m34.86s,-66.6763495,111.0590000
TOI-125 d,TOI-125,1,3,0,Transit,2020,0.1 m TESS Telescope,TESS CCD Array,0,19.98000000,0.137000,2.930,0.261,13.60000,0.04279,2.980000,0.168000,26.70,638,0,0.6520,3.1128000,0.03170,K0 V,5320.00,0.85,0.86,-0.285,4.52,6.800,1.99000,01h34m22.42s,23.5934253,-66d40m34.86s,-66.6763495,111.0590000
TOI-1259 A b,TOI-1259 A,2,1,0,Transit,2021,0.1 m TESS Telescope,TESS CCD Array,0,3.47797800,0.040700,11.456,1.022,140.16233,0.44100,0.513000,0.000000,153.14,963,0,0.0650,2.4754000,0.14762,,4775.00,0.71,0.74,-0.590,4.61,4.800,2.92000,18h48m24.04s,282.1001665,+79d15m23.31s,79.2564761,118.1060000
TOI-1260 b,TOI-1260,1,3,0,Transit,2021,0.1 m TESS Telescope,TESS CCD Array,0,3.12746300,0.036700,2.410,0.215,8.56000,0.02693,3.350000,0.000000,95.58,871,0,0.2000,2.0600000,0.03290,K6 V,4227.00,0.67,0.68,-0.889,4.57,6.700,3.43000,10h28m34.58s,157.1440712,+65d51m15.11s,65.8541986,73.5977000
TOI-1260 c,TOI-1260,1,3,0,Transit,2021,0.1 m TESS Telescope,TESS CCD Array,0,7.49313400,0.065700,2.760,0.246,13.20000,0.04153,3.450000,0.000000,29.81,651,0,0.7500,1.9700000,0.03770,K6 V,4227.00,0.67,0.68,-0.889,4.57,6.700,3.43000,10h28m34.58s,157.1440712,+65d51m15.11s,65.8541986,73.5977000
TOI-1260 d,TOI-1260,1,3,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,16.60816400,0.111600,3.120,0.278,11.84000,0.03725,2.140000,0.000000,10.32,499,0,0.5300,3.1900000,0.04250,K6 V,4227.00,0.67,0.68,-0.889,4.57,6.700,3.43000,10h28m34.58s,157.1440712,+65d51m15.11s,65.8541986,73.5977000
TOI-1266 b,TOI-1266,1,2,0,Transit,2020,0.1 m TESS Telescope,TESS CCD Array,0,10.89484100,0.072800,2.620,0.234,4.23000,0.01331,1.300000,0.220000,5.50,425,1,0.5490,2.0710000,0.05560,M3 V,3618.00,0.44,0.43,-1.538,4.79,7.900,7.33000,13h11m59.18s,197.9965833,+65d50m01.31s,65.8336973,36.0118000
TOI-1266 c,TOI-1266,1,2,0,Transit,2020,0.1 m TESS Telescope,TESS CCD Array,0,18.80161100,0.104700,2.130,0.190,2.88000,0.00906,1.600000,0.340000,2.70,354,1,0.7690,1.9510000,0.04530,M3 V,3618.00,0.44,0.43,-1.538,4.79,7.900,7.33000,13h11m59.18s,197.9965833,+65d50m01.31s,65.8336973,36.0118000
TOI-1268 b,TOI-1268,1,1,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,8.15770940,0.071100,9.100,0.812,96.40000,0.30331,0.710000,0.105000,91.10,919,0,0.4230,4.0010000,0.09100,K1-K2,5300.00,0.92,0.96,-0.288,4.55,0.245,1.31000,13h13m33.26s,198.3885831,+62d18m19.37s,62.3053799,109.5570000
TOI-1269 b,TOI-1269,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,4.25299130,0.049600,2.401,0.214,6.40000,0.02014,2.530000,0.000000,231.20,1005,0,0.3546,2.6216334,0.02584,,5499.00,0.85,0.90,-0.220,4.53,3.100,2.04300,16h38m47.19s,249.6966397,+64d33m33.05s,64.5591810,172.1380000
TOI-1272 b,TOI-1272,1,2,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,3.31599000,0.041700,4.132,0.369,27.00000,0.08495,2.090000,0.350000,120.59,975,0,0.5003,1.5708493,0.04775,,5065.00,0.79,0.88,-0.426,4.58,1.100,2.46480,13h16m47.09s,199.1962036,+49d51m39.81s,49.8610591,137.5720000
TOI-1272 c,TOI-1272,1,2,0,Radial Velocity,2022,10 m Keck I Telescope,HIRES Spectrometer,0,8.68110000,0.079000,4.950,0.442,21.70000,0.06828,0.983000,0.120000,,697,0,,,,,5065.00,0.79,0.88,-0.426,4.58,1.100,2.46480,13h16m47.09s,199.1962036,+49d51m39.81s,49.8610591,137.5720000
TOI-1273 b,TOI-1273,1,1,0,Transit,2024,0.1 m TESS Telescope,TESS CCD Array,0,4.63129600,0.054900,11.097,0.990,70.55791,0.22200,0.280000,0.055000,225.01,1211,0,0.9580,1.4350000,0.09600,,5690.00,1.06,1.06,0.029,4.37,3.100,1.18139,14h16m29.01s,214.1208564,+58d23m24.91s,58.3902534,177.1180000
